id,graduated
CS-1990-00568,TRUE
CS-1990-00579,TRUE
CS-1990-00581,TRUE
CS-1990-00582,FALSE
CS-1990-00583,TRUE
CS-1990-00585,FALSE
CS-1990-00588,FALSE
CS-1990-00590,FALSE
CS-1990-00591,TRUE
CS-1990-00592,TRUE
CS-1990-00595,FALSE
CS-1990-00596,TRUE
CS-1990-00598,TRUE
CS-1990-00599,TRUE
CS-1990-00608,FALSE
CS-1990-00610,FALSE
CS-1990-00612,FALSE
CS-1990-00615,TRUE
CS-1990-00617,TRUE
CS-1990-00620,FALSE
CS-1990-00624,TRUE
CS-1990-00625,FALSE
CS-1990-00626,TRUE
CS-1990-00630,FALSE
CS-1990-00632,FALSE
CS-1990-00636,TRUE
CS-1990-00640,TRUE
CS-1990-00641,FALSE
CS-1990-00642,TRUE
CS-1990-00644,FALSE
CS-1990-00649,FALSE
CS-1990-00653,TRUE
CS-1990-00655,TRUE
CS-1990-00661,FALSE
CS-1990-00663,FALSE
CS-1990-00664,TRUE
CS-1990-00666,TRUE
CS-1990-00667,FALSE
CS-1990-00668,FALSE
CS-1990-00672,FALSE
CS-1990-00673,TRUE
CS-1990-00674,FALSE
CS-1990-00675,FALSE
CS-1990-00677,TRUE
CS-1990-00678,TRUE
CS-1990-00681,TRUE
CS-1990-00682,TRUE
CS-1990-00683,FALSE
CS-1990-00687,TRUE
CS-1990-00688,TRUE
CS-1990-00690,FALSE
CS-1990-00692,FALSE
CS-1990-00694,FALSE
CS-1990-00695,TRUE
CS-1990-00701,FALSE
CS-1990-00705,TRUE
CS-1990-00706,FALSE
CS-1990-00707,TRUE
CS-1990-00711,FALSE
CS-1990-00712,FALSE
CS-1990-00714,TRUE
CS-1990-00715,FALSE
CS-1990-00716,FALSE
CS-1990-00717,TRUE
CS-1990-00722,TRUE
CS-1990-00724,FALSE
CS-1991-00009,FALSE
CS-1991-00019,TRUE
CS-1991-00024,FALSE
CS-1991-00026,TRUE
CS-1991-00031,FALSE
CS-1991-00032,TRUE
CS-1991-00036,TRUE
CS-1991-00040,FALSE
CS-1991-00041,FALSE
CS-1991-00048,TRUE
CS-1991-00062,FALSE
CS-1991-00064,TRUE
CS-1991-00072,TRUE
CS-1991-00084,FALSE
CS-1991-00096,TRUE
CS-1991-00103,FALSE
CS-1991-00106,FALSE
CS-1991-00114,FALSE
CS-1991-00124,FALSE
CS-1991-00125,TRUE
CS-1991-00147,FALSE
CS-1991-00156,FALSE
CS-1991-00161,TRUE
CS-1991-00180,FALSE
CS-1991-00188,TRUE
CS-1991-00210,FALSE
CS-1991-00212,TRUE
CS-1991-00215,FALSE
CS-1991-00234,TRUE
CS-1991-00237,TRUE
CS-1991-00244,TRUE
CS-1991-00249,TRUE
CS-1991-00252,TRUE
CS-1991-00253,TRUE
CS-1991-00273,FALSE
CS-1991-00278,TRUE
CS-1991-00279,TRUE
CS-1991-00281,TRUE
CS-1991-00282,TRUE
CS-1991-00285,TRUE
CS-1991-00301,FALSE
CS-1991-00310,TRUE
CS-1991-00329,TRUE
CS-1991-00330,FALSE
CS-1991-00333,TRUE
CS-1991-00336,TRUE
CS-1991-00337,TRUE
CS-1991-00342,TRUE
CS-1991-00345,FALSE
CS-1991-00347,TRUE
CS-1991-00362,TRUE
CS-1991-00365,TRUE
CS-1991-00370,TRUE
CS-1991-00414,FALSE
CS-1991-00428,FALSE
CS-1991-00432,FALSE
CS-1991-00435,TRUE
CS-1991-00437,FALSE
CS-1991-00438,TRUE
CS-1991-00443,TRUE
CS-1991-00450,TRUE
CS-1991-00461,FALSE
CS-1991-00464,TRUE
CS-1991-00467,TRUE
CS-1991-00479,FALSE
CS-1991-00485,FALSE
CS-1991-00495,TRUE
CS-1991-00498,TRUE
CS-1991-00507,FALSE
CS-1991-00515,TRUE
CS-1991-00531,TRUE
CS-1991-00548,TRUE
CS-1991-00549,TRUE
CS-1991-00562,FALSE
CS-1991-00568,FALSE
CS-1991-00570,FALSE
CS-1991-00574,TRUE
CS-1991-00581,TRUE
CS-1991-00587,TRUE
CS-1991-00590,TRUE
CS-1991-00603,FALSE
CS-1991-00629,FALSE
CS-1991-00631,TRUE
CS-1991-00640,FALSE
CS-1991-00658,TRUE
CS-1991-00670,TRUE
CS-1991-00677,TRUE
CS-1991-00694,TRUE
CS-1991-00717,TRUE
CS-1991-00742,TRUE
CS-1991-00747,TRUE
CS-1991-00749,TRUE
CS-1991-00757,TRUE
CS-1991-00758,TRUE
CS-1991-00769,TRUE
CS-1991-00792,FALSE
CS-1991-00796,TRUE
CS-1991-00799,FALSE
CS-1991-00815,FALSE
CS-1991-00817,TRUE
CS-1991-00823,TRUE
CS-1991-00842,TRUE
CS-1991-00847,FALSE
CS-1991-00848,TRUE
CS-1991-00856,FALSE
CS-1991-00857,FALSE
CS-1991-00859,FALSE
CS-1991-00867,FALSE
CS-1991-00883,FALSE
CS-1991-00884,TRUE
CS-1991-00895,TRUE
CS-1991-00898,FALSE
CS-1991-00899,TRUE
CS-1991-00911,TRUE
CS-1991-00913,FALSE
CS-1991-00915,TRUE
CS-1991-00920,TRUE
CS-1991-00925,TRUE
CS-1991-00932,TRUE
CS-1991-00940,TRUE
CS-1991-00942,TRUE
CS-1991-00951,TRUE
CS-1991-00952,TRUE
CS-1991-00954,TRUE
CS-1991-00961,FALSE
CS-1992-00002,TRUE
CS-1992-00005,FALSE
CS-1992-00006,TRUE
CS-1992-00010,FALSE
CS-1992-00015,TRUE
CS-1992-00032,TRUE
CS-1992-00037,TRUE
CS-1992-00042,FALSE
CS-1992-00046,TRUE
CS-1992-00058,TRUE
CS-1992-00061,TRUE
CS-1992-00062,TRUE
CS-1992-00065,FALSE
CS-1992-00074,TRUE
CS-1992-00098,FALSE
CS-1992-00103,TRUE
CS-1992-00107,FALSE
CS-1992-00112,TRUE
CS-1992-00114,TRUE
CS-1992-00128,TRUE
CS-1992-00130,FALSE
CS-1992-00132,TRUE
CS-1992-00133,FALSE
CS-1992-00138,TRUE
CS-1992-00146,TRUE
CS-1992-00157,TRUE
CS-1992-00160,TRUE
CS-1992-00171,TRUE
CS-1992-00172,TRUE
CS-1992-00173,FALSE
CS-1992-00177,TRUE
CS-1992-00179,FALSE
CS-1992-00184,TRUE
CS-1992-00221,TRUE
CS-1992-00230,TRUE
CS-1992-00248,FALSE
CS-1992-00253,TRUE
CS-1992-00264,FALSE
CS-1992-00266,TRUE
CS-1992-00270,TRUE
CS-1992-00273,TRUE
CS-1992-00287,TRUE
CS-1992-00290,TRUE
CS-1992-00297,TRUE
CS-1992-00314,FALSE
CS-1992-00344,TRUE
CS-1992-00348,TRUE
CS-1992-00352,FALSE
CS-1992-00370,TRUE
CS-1992-00375,TRUE
CS-1992-00381,FALSE
CS-1992-00382,TRUE
CS-1992-00385,TRUE
CS-1992-00392,TRUE
CS-1992-00393,FALSE
CS-1992-00421,TRUE
CS-1992-00445,TRUE
CS-1992-00451,TRUE
CS-1992-00452,FALSE
CS-1992-00461,TRUE
CS-1992-00465,TRUE
CS-1992-00488,TRUE
CS-1992-00497,TRUE
CS-1992-00499,TRUE
CS-1992-00503,FALSE
CS-1992-00512,TRUE
CS-1992-00526,TRUE
CS-1992-00536,FALSE
CS-1992-00552,FALSE
CS-1992-00557,TRUE
CS-1992-00559,FALSE
CS-1992-00568,TRUE
CS-1992-00575,TRUE
CS-1992-00581,TRUE
CS-1992-00590,TRUE
CS-1992-00612,TRUE
CS-1992-00623,TRUE
CS-1992-00640,TRUE
CS-1992-00644,TRUE
CS-1992-00648,TRUE
CS-1992-00650,TRUE
CS-1992-00655,TRUE
CS-1992-00666,TRUE
CS-1992-00674,TRUE
CS-1992-00676,TRUE
CS-1992-00678,FALSE
CS-1992-00679,TRUE
CS-1992-00684,TRUE
CS-1992-00688,TRUE
CS-1992-00699,TRUE
CS-1992-00715,TRUE
CS-1992-00718,TRUE
CS-1992-00726,TRUE
CS-1992-00756,TRUE
CS-1992-00757,TRUE
CS-1992-00763,FALSE
CS-1992-00767,TRUE
CS-1992-00773,TRUE
CS-1992-00775,TRUE
CS-1992-00779,TRUE
CS-1992-00789,FALSE
CS-1992-00792,TRUE
CS-1992-00811,FALSE
CS-1992-00827,FALSE
CS-1992-00830,TRUE
CS-1992-00837,FALSE
CS-1992-00838,TRUE
CS-1992-00865,TRUE
CS-1992-00870,FALSE
CS-1992-00874,TRUE
CS-1992-00885,TRUE
CS-1992-00892,FALSE
CS-1992-00896,TRUE
CS-1992-00899,TRUE
CS-1992-00910,TRUE
CS-1992-00915,FALSE
CS-1992-00922,TRUE
CS-1992-00929,TRUE
CS-1992-00953,TRUE
CS-1992-00956,FALSE
CS-1992-00973,TRUE
CS-1992-00993,FALSE
CS-1992-01010,TRUE
CS-1992-01030,FALSE
CS-1992-01032,FALSE
CS-1992-01036,TRUE
CS-1992-01042,TRUE
CS-1992-01045,TRUE
CS-1992-01051,FALSE
CS-1992-01062,TRUE
CS-1992-01083,FALSE
CS-1992-01100,TRUE
CS-1992-01127,TRUE
CS-1992-01129,TRUE
CS-1992-01139,TRUE
CS-1992-01156,TRUE
CS-1992-01169,TRUE
CS-1992-01183,TRUE
CS-1992-01190,FALSE
CS-1992-01199,TRUE
CS-1992-01209,TRUE
CS-1992-01211,TRUE
CS-1992-01214,TRUE
CS-1992-01216,TRUE
CS-1992-01219,TRUE
CS-1992-01228,TRUE
CS-1992-01236,TRUE
CS-1992-01245,FALSE
CS-1992-01247,TRUE
CS-1992-01261,TRUE
CS-1992-01263,TRUE
CS-1992-01278,TRUE
CS-1992-01292,TRUE
CS-1992-01303,TRUE
CS-1992-01306,TRUE
CS-1992-01317,TRUE
CS-1992-01318,TRUE
CS-1992-01324,TRUE
CS-1992-01325,TRUE
CS-1992-01330,TRUE
CS-1992-01333,FALSE
CS-1992-01344,FALSE
CS-1992-01354,TRUE
CS-1992-01367,TRUE
CS-1992-01369,FALSE
CS-1992-01373,TRUE
CS-1992-01376,TRUE
CS-1992-01380,TRUE
CS-1992-01387,TRUE
CS-1992-01394,TRUE
CS-1992-01418,TRUE
CS-1992-01419,FALSE
CS-1992-01426,TRUE
CS-1992-01429,TRUE
CS-1992-01430,FALSE
CS-1992-01433,FALSE
CS-1992-01443,FALSE
CS-1992-01445,TRUE
CS-1992-01452,FALSE
CS-1992-01454,FALSE
CS-1992-01456,FALSE
CS-1992-01460,TRUE
CS-1992-01467,TRUE
CS-1992-01473,TRUE
CS-1992-01485,TRUE
CS-1992-01487,TRUE
CS-1992-01496,TRUE
CS-1992-01512,TRUE
CS-1992-01519,TRUE
CS-1992-01521,TRUE
CS-1992-01531,FALSE
CS-1992-01539,FALSE
CS-1992-01561,TRUE
CS-1992-01566,TRUE
CS-1992-01574,FALSE
CS-1992-01575,TRUE
CS-1992-01580,TRUE
CS-1992-01587,FALSE
CS-1992-01594,TRUE
CS-1992-01595,TRUE
CS-1992-01597,FALSE
CS-1992-01606,TRUE
CS-1992-01608,FALSE
CS-1992-01616,FALSE
CS-1992-01619,TRUE
CS-1992-01627,TRUE
CS-1992-01640,TRUE
CS-1992-01668,TRUE
CS-1992-01672,TRUE
CS-1992-01689,FALSE
CS-1992-01696,TRUE
CS-1992-01698,TRUE
CS-1992-01703,TRUE
CS-1992-01713,TRUE
CS-1992-01719,TRUE
CS-1992-01725,TRUE
CS-1992-01745,TRUE
CS-1992-01764,TRUE
CS-1992-01771,TRUE
CS-1992-01782,TRUE
CS-1992-01785,TRUE
CS-1992-01788,FALSE
CS-1992-01794,TRUE
CS-1992-01797,FALSE
CS-1992-01813,FALSE
CS-1992-01814,FALSE
CS-1992-01816,TRUE
CS-1992-01817,FALSE
CS-1992-01818,FALSE
CS-1992-01821,TRUE
CS-1993-00029,TRUE
CS-1993-00036,FALSE
CS-1993-00045,FALSE
CS-1993-00047,TRUE
CS-1993-00051,TRUE
CS-1993-00058,TRUE
CS-1993-00080,TRUE
CS-1993-00088,TRUE
CS-1993-00117,TRUE
CS-1993-00118,TRUE
CS-1993-00124,TRUE
CS-1993-00163,FALSE
CS-1993-00175,TRUE
CS-1993-00177,TRUE
CS-1993-00184,TRUE
CS-1993-00219,TRUE
CS-1993-00232,TRUE
CS-1993-00233,TRUE
CS-1993-00252,TRUE
CS-1993-00257,TRUE
CS-1993-00267,TRUE
CS-1993-00300,TRUE
CS-1993-00309,TRUE
CS-1993-00318,TRUE
CS-1993-00348,TRUE
CS-1993-00382,TRUE
CS-1993-00389,TRUE
CS-1993-00390,FALSE
CS-1993-00435,TRUE
CS-1993-00454,TRUE
CS-1993-00466,FALSE
CS-1993-00490,TRUE
CS-1993-00583,FALSE
CS-1993-00607,TRUE
CS-1993-00633,TRUE
CS-1993-00634,FALSE
CS-1993-00645,TRUE
CS-1993-00648,TRUE
CS-1993-00665,FALSE
CS-1993-00686,TRUE
CS-1993-00688,TRUE
CS-1993-00717,TRUE
CS-1993-00723,TRUE
CS-1993-00724,FALSE
CS-1993-00740,TRUE
CS-1993-00747,TRUE
CS-1993-00789,TRUE
CS-1993-00815,TRUE
CS-1993-00837,TRUE
CS-1993-00854,TRUE
CS-1993-00905,TRUE
CS-1993-00915,TRUE
CS-1993-00922,TRUE
CS-1993-00924,TRUE
CS-1993-00986,FALSE
CS-1993-01021,FALSE
CS-1993-01043,TRUE
CS-1993-01054,TRUE
CS-1993-01068,TRUE
CS-1993-01079,FALSE
CS-1993-01087,TRUE
CS-1993-01139,FALSE
CS-1993-01148,FALSE
CS-1993-01151,TRUE
CS-1993-01157,TRUE
CS-1993-01158,TRUE
CS-1993-01168,TRUE
CS-1993-01170,TRUE
CS-1993-01178,FALSE
CS-1993-01180,TRUE
CS-1993-01188,TRUE
CS-1993-01245,FALSE
CS-1993-01247,TRUE
CS-1993-01276,TRUE
CS-1993-01302,TRUE
CS-1993-01343,TRUE
CS-1993-01348,TRUE
CS-1993-01353,TRUE
CS-1993-01366,TRUE
CS-1993-01368,FALSE
CS-1993-01373,TRUE
CS-1993-01387,TRUE
CS-1993-01393,TRUE
CS-1993-01414,TRUE
CS-1993-01418,TRUE
CS-1993-01421,TRUE
CS-1993-01444,FALSE
CS-1993-01446,TRUE
CS-1993-01452,TRUE
CS-1993-01468,FALSE
CS-1993-01503,TRUE
CS-1993-01511,TRUE
CS-1993-01529,TRUE
CS-1993-01535,FALSE
CS-1993-01544,TRUE
CS-1993-01572,TRUE
CS-1993-01585,TRUE
CS-1993-01591,FALSE
CS-1993-01598,TRUE
CS-1993-01602,TRUE
CS-1993-01625,TRUE
CS-1993-01646,TRUE
CS-1993-01654,FALSE
CS-1993-01673,FALSE
CS-1993-01677,TRUE
CS-1993-01718,TRUE
CS-1993-01734,TRUE
CS-1994-00003,TRUE
CS-1994-00005,FALSE
CS-1994-00006,TRUE
CS-1994-00011,TRUE
CS-1994-00016,FALSE
CS-1994-00017,FALSE
CS-1994-00021,TRUE
CS-1994-00025,FALSE
CS-1994-00026,FALSE
CS-1994-00028,TRUE
CS-1994-00035,FALSE
CS-1994-00037,FALSE
CS-1994-00042,TRUE
CS-1994-00047,FALSE
CS-1994-00049,TRUE
CS-1994-00056,TRUE
CS-1994-00058,TRUE
CS-1994-00059,FALSE
CS-1994-00061,TRUE
CS-1994-00065,TRUE
CS-1994-00072,TRUE
CS-1994-00074,TRUE
CS-1994-00079,TRUE
CS-1994-00080,FALSE
CS-1994-00081,TRUE
CS-1994-00084,FALSE
CS-1994-00086,FALSE
CS-1994-00088,FALSE
CS-1994-00091,TRUE
CS-1994-00093,FALSE
CS-1994-00097,TRUE
CS-1994-00099,TRUE
CS-1994-00109,FALSE
CS-1994-00112,TRUE
CS-1994-00127,TRUE
CS-1994-00136,FALSE
CS-1994-00137,FALSE
CS-1994-00138,TRUE
CS-1994-00143,TRUE
CS-1994-00152,TRUE
CS-1994-00155,TRUE
CS-1994-00163,FALSE
CS-1994-00179,TRUE
CS-1994-00180,TRUE
CS-1994-00183,FALSE
CS-1994-00185,TRUE
CS-1994-00187,FALSE
CS-1994-00193,TRUE
CS-1994-00207,FALSE
CS-1994-00228,TRUE
CS-1994-00229,TRUE
CS-1994-00235,FALSE
CS-1994-00244,TRUE
CS-1994-00247,TRUE
CS-1994-00249,TRUE
CS-1994-00256,FALSE
CS-1994-00279,FALSE
CS-1994-00281,FALSE
CS-1994-00293,TRUE
CS-1994-00295,FALSE
CS-1994-00315,FALSE
CS-1994-00316,FALSE
CS-1994-00322,FALSE
CS-1994-00323,TRUE
CS-1994-00324,TRUE
CS-1994-00325,FALSE
CS-1994-00328,TRUE
CS-1994-00335,TRUE
CS-1994-00342,TRUE
CS-1994-00344,TRUE
CS-1994-00353,TRUE
CS-1994-00354,FALSE
CS-1994-00367,TRUE
CS-1994-00393,FALSE
CS-1994-00406,FALSE
CS-1994-00408,FALSE
CS-1994-00412,TRUE
CS-1994-00423,TRUE
CS-1994-00424,TRUE
CS-1994-00433,TRUE
CS-1994-00445,FALSE
CS-1994-00447,TRUE
CS-1994-00453,FALSE
CS-1994-00470,TRUE
CS-1994-00476,FALSE
CS-1994-00480,TRUE
CS-1994-00482,TRUE
CS-1994-00490,TRUE
CS-1994-00493,TRUE
CS-1994-00494,TRUE
CS-1994-00499,FALSE
CS-1994-00513,TRUE
CS-1994-00517,FALSE
CS-1994-00519,TRUE
CS-1994-00528,FALSE
CS-1994-00533,FALSE
CS-1994-00543,TRUE
CS-1994-00544,TRUE
CS-1994-00553,TRUE
CS-1994-00555,FALSE
CS-1994-00561,TRUE
CS-1994-00562,TRUE
CS-1994-00565,FALSE
CS-1994-00566,TRUE
CS-1994-00567,TRUE
CS-1994-00573,FALSE
CS-1994-00575,FALSE
CS-1994-00576,TRUE
CS-1994-00577,FALSE
CS-1994-00579,TRUE
CS-1994-00583,FALSE
CS-1994-00599,FALSE
CS-1994-00604,FALSE
CS-1994-00605,TRUE
CS-1994-00608,TRUE
CS-1994-00613,TRUE
CS-1994-00621,FALSE
CS-1994-00630,TRUE
CS-1994-00635,FALSE
CS-1994-00637,TRUE
CS-1994-00638,TRUE
CS-1994-00646,TRUE
CS-1994-00651,TRUE
CS-1994-00656,TRUE
CS-1994-00657,TRUE
CS-1994-00664,TRUE
CS-1994-00666,TRUE
CS-1994-00674,TRUE
CS-1994-00681,FALSE
CS-1994-00692,FALSE
CS-1994-00693,TRUE
CS-1994-00700,TRUE
CS-1994-00703,TRUE
CS-1994-00705,FALSE
CS-1994-00708,TRUE
CS-1994-00714,TRUE
CS-1994-00729,FALSE
CS-1994-00731,TRUE
CS-1994-00740,TRUE
CS-1994-00743,TRUE
CS-1994-00747,TRUE
CS-1995-00005,FALSE
CS-1995-00010,TRUE
CS-1995-00015,TRUE
CS-1995-00020,TRUE
CS-1995-00036,TRUE
CS-1995-00041,TRUE
CS-1995-00046,TRUE
CS-1995-00047,TRUE
CS-1995-00083,TRUE
CS-1995-00084,FALSE
CS-1995-00095,TRUE
CS-1995-00106,TRUE
CS-1995-00121,TRUE
CS-1995-00129,TRUE
CS-1995-00131,FALSE
CS-1995-00133,TRUE
CS-1995-00137,TRUE
CS-1995-00138,TRUE
CS-1995-00149,FALSE
CS-1995-00153,TRUE
CS-1995-00158,TRUE
CS-1995-00162,TRUE
CS-1995-00168,TRUE
CS-1995-00226,TRUE
CS-1995-00229,TRUE
CS-1995-00230,TRUE
CS-1995-00231,TRUE
CS-1995-00237,TRUE
CS-1995-00246,FALSE
CS-1995-00249,TRUE
CS-1995-00257,FALSE
CS-1995-00258,TRUE
CS-1995-00261,TRUE
CS-1995-00273,TRUE
CS-1995-00275,TRUE
CS-1995-00276,FALSE
CS-1995-00326,TRUE
CS-1995-00328,TRUE
CS-1995-00330,TRUE
CS-1995-00332,TRUE
CS-1995-00336,TRUE
CS-1995-00341,TRUE
CS-1995-00353,FALSE
CS-1995-00355,TRUE
CS-1995-00359,TRUE
CS-1995-00373,TRUE
CS-1995-00380,TRUE
CS-1995-00393,FALSE
CS-1995-00397,FALSE
CS-1995-00399,TRUE
CS-1995-00401,FALSE
CS-1995-00411,TRUE
CS-1995-00446,TRUE
CS-1995-00449,TRUE
CS-1995-00453,TRUE
CS-1995-00458,TRUE
CS-1995-00459,TRUE
CS-1995-00460,FALSE
CS-1995-00491,FALSE
CS-1995-00497,TRUE
CS-1995-00504,FALSE
CS-1995-00523,TRUE
CS-1995-00530,TRUE
CS-1995-00548,TRUE
CS-1995-00555,FALSE
CS-1995-00562,TRUE
CS-1995-00568,TRUE
CS-1995-00589,FALSE
CS-1995-00601,TRUE
CS-1995-00607,FALSE
CS-1995-00612,TRUE
CS-1995-00618,TRUE
CS-1995-00629,TRUE
CS-1995-00636,TRUE
CS-1995-00648,TRUE
CS-1995-00649,FALSE
CS-1995-00653,FALSE
CS-1995-00669,TRUE
CS-1995-00671,FALSE
CS-1995-00691,TRUE
CS-1995-00698,TRUE
CS-1995-00704,TRUE
CS-1995-00705,TRUE
CS-1995-00708,TRUE
CS-1995-00726,TRUE
CS-1995-00734,TRUE
CS-1995-00744,FALSE
CS-1995-00745,TRUE
CS-1995-00766,TRUE
CS-1995-00772,TRUE
CS-1995-00779,FALSE
CS-1995-00787,TRUE
CS-1995-00810,FALSE
CS-1995-00812,TRUE
CS-1995-00823,TRUE
CS-1995-00825,TRUE
CS-1995-00829,TRUE
CS-1995-00838,TRUE
CS-1995-00853,TRUE
CS-1995-00864,TRUE
CS-1995-00891,TRUE
CS-1995-00892,TRUE
CS-1995-00928,TRUE
CS-1995-00931,FALSE
CS-1995-00944,TRUE
CS-1995-00947,TRUE
CS-1995-00955,FALSE
CS-1995-00960,TRUE
CS-1995-00964,TRUE
CS-1995-00973,TRUE
CS-1995-00975,TRUE
CS-1995-00979,TRUE
CS-1995-00981,FALSE
CS-1995-00996,FALSE
CS-1996-00001,TRUE
CS-1996-00002,TRUE
CS-1996-00003,TRUE
CS-1996-00013,TRUE
CS-1996-00014,TRUE
CS-1996-00015,FALSE
CS-1996-00024,TRUE
CS-1996-00027,FALSE
CS-1996-00030,TRUE
CS-1996-00034,TRUE
CS-1996-00035,TRUE
CS-1996-00037,FALSE
CS-1996-00039,TRUE
CS-1996-00043,FALSE
CS-1996-00054,TRUE
CS-1996-00055,TRUE
CS-1996-00056,TRUE
CS-1996-00058,TRUE
CS-1996-00062,TRUE
CS-1996-00072,TRUE
CS-1996-00074,FALSE
CS-1996-00081,FALSE
CS-1996-00083,TRUE
CS-1996-00090,TRUE
CS-1996-00091,TRUE
CS-1996-00092,TRUE
CS-1996-00095,TRUE
CS-1996-00100,TRUE
CS-1996-00102,TRUE
CS-1996-00103,TRUE
CS-1996-00104,FALSE
CS-1996-00107,FALSE
CS-1996-00108,FALSE
CS-1996-00121,FALSE
CS-1996-00124,TRUE
CS-1996-00126,TRUE
CS-1996-00128,TRUE
CS-1996-00129,FALSE
CS-1996-00130,FALSE
CS-1996-00131,TRUE
CS-1996-00135,TRUE
CS-1996-00138,FALSE
CS-1996-00139,FALSE
CS-1996-00145,FALSE
CS-1996-00146,TRUE
CS-1996-00149,FALSE
CS-1996-00152,TRUE
CS-1996-00156,TRUE
CS-1996-00157,TRUE
CS-1996-00158,FALSE
CS-1996-00162,TRUE
CS-1996-00163,TRUE
CS-1996-00167,TRUE
CS-1996-00169,FALSE
CS-1996-00170,FALSE
CS-1996-00171,TRUE
CS-1996-00184,TRUE
CS-1996-00186,TRUE
CS-1996-00189,FALSE
CS-1996-00191,FALSE
CS-1996-00198,TRUE
CS-1996-00199,TRUE
CS-1996-00208,FALSE
CS-1996-00212,FALSE
CS-1996-00217,FALSE
CS-1996-00228,TRUE
CS-1996-00235,TRUE
CS-1996-00239,FALSE
CS-1996-00244,TRUE
CS-1996-00254,FALSE
CS-1996-00261,TRUE
CS-1996-00264,TRUE
CS-1996-00276,TRUE
CS-1996-00280,TRUE
CS-1996-00281,FALSE
CS-1996-00282,TRUE
CS-1996-00291,FALSE
CS-1996-00304,TRUE
CS-1996-00305,TRUE
CS-1996-00308,TRUE
CS-1996-00322,FALSE
CS-1996-00326,FALSE
CS-1996-00332,TRUE
CS-1996-00333,FALSE
CS-1996-00339,FALSE
CS-1996-00346,TRUE
CS-1996-00348,TRUE
CS-1996-00351,TRUE
CS-1996-00354,TRUE
CS-1996-00355,TRUE
CS-1996-00359,FALSE
CS-1996-00363,TRUE
CS-1996-00367,TRUE
CS-1996-00372,TRUE
CS-1996-00377,TRUE
CS-1996-00385,TRUE
CS-1996-00387,FALSE
CS-1996-00392,TRUE
CS-1996-00394,TRUE
CS-1996-00395,TRUE
CS-1996-00398,TRUE
CS-1996-00399,TRUE
CS-1996-00414,TRUE
CS-1996-00426,TRUE
CS-1996-00428,TRUE
CS-1996-00430,TRUE
CS-1996-00436,TRUE
CS-1996-00443,TRUE
CS-1996-00444,FALSE
CS-1996-00445,TRUE
CS-1996-00448,FALSE
CS-1996-00453,FALSE
CS-1996-00456,FALSE
CS-1996-00461,TRUE
CS-1996-00463,TRUE
CS-1996-00465,TRUE
CS-1996-00475,TRUE
CS-1996-00477,TRUE
CS-1996-00488,TRUE
CS-1996-00492,TRUE
CS-1996-00495,TRUE
CS-1996-00498,TRUE
CS-1996-00500,TRUE
CS-1996-00501,TRUE
CS-1996-00513,TRUE
CS-1996-00514,TRUE
CS-1996-00519,TRUE
CS-1996-00523,FALSE
CS-1996-00533,TRUE
CS-1996-00536,TRUE
CS-1996-00538,FALSE
CS-1996-00542,TRUE
CS-1996-00548,TRUE
CS-1996-00554,TRUE
CS-1996-00557,TRUE
CS-1996-00558,FALSE
CS-1996-00559,FALSE
CS-1996-00563,FALSE
CS-1996-00572,TRUE
CS-1996-00583,FALSE
CS-1996-00585,TRUE
CS-1996-00588,TRUE
CS-1996-00592,TRUE
CS-1996-00593,FALSE
CS-1996-00594,FALSE
CS-1996-00596,TRUE
CS-1996-00600,TRUE
CS-1996-00602,TRUE
CS-1996-00619,TRUE
CS-1996-00634,FALSE
CS-1996-00639,TRUE
CS-1996-00644,TRUE
CS-1996-00647,TRUE
CS-1996-00648,TRUE
CS-1996-00658,TRUE
CS-1996-00660,TRUE
CS-1996-00661,TRUE
CS-1996-00668,FALSE
CS-1996-00670,TRUE
CS-1996-00680,TRUE
CS-1996-00682,TRUE
CS-1996-00684,FALSE
CS-1996-00690,TRUE
CS-1996-00692,TRUE
CS-1996-00705,TRUE
CS-1996-00711,FALSE
CS-1996-00716,FALSE
CS-1996-00718,FALSE
CS-1996-00719,FALSE
CS-1996-00720,FALSE
CS-1996-00722,FALSE
CS-1996-00728,TRUE
CS-1997-00010,TRUE
CS-1997-00014,TRUE
CS-1997-00017,TRUE
CS-1997-00036,FALSE
CS-1997-00040,TRUE
CS-1997-00044,TRUE
CS-1997-00045,FALSE
CS-1997-00046,TRUE
CS-1997-00049,TRUE
CS-1997-00050,TRUE
CS-1997-00059,FALSE
CS-1997-00060,TRUE
CS-1997-00064,TRUE
CS-1997-00070,FALSE
CS-1997-00077,TRUE
CS-1997-00079,TRUE
CS-1997-00082,TRUE
CS-1997-00083,FALSE
CS-1997-00088,TRUE
CS-1997-00113,TRUE
CS-1997-00116,TRUE
CS-1997-00119,TRUE
CS-1997-00123,TRUE
CS-1997-00126,TRUE
CS-1997-00129,TRUE
CS-1997-00136,TRUE
CS-1997-00138,TRUE
CS-1997-00140,TRUE
CS-1997-00142,TRUE
CS-1997-00147,TRUE
CS-1997-00157,FALSE
CS-1997-00160,TRUE
CS-1997-00162,FALSE
CS-1997-00164,FALSE
CS-1997-00165,FALSE
CS-1997-00166,TRUE
CS-1997-00167,FALSE
CS-1997-00169,FALSE
CS-1997-00170,TRUE
CS-1997-00171,TRUE
CS-1997-00174,TRUE
CS-1997-00182,TRUE
CS-1997-00183,TRUE
CS-1997-00201,TRUE
